pos	intro
184676432	0.090259259
184782238	0.108740741
184845484	0.122185185
184845662	0.122185185
184845970	0.122185185
184848869	0.122185185
184852937	0.122185185
184854383	0.122185185
184861477	0.122185185
184862509	0.122185185
184892564	0.122185185
184893124	0.122185185
184893396	0.122185185
184936576	0.122185185
184937961	0.122185185
184954641	0.122185185
185036959	0.122185185
185101282	0.122185185
185181356	0.171259259
185309844	0.181555556
185335895	0.179962963
185386930	0.199444444
185442475	0.238074074
185468720	0.250259259
185490013	0.255037037
185522892	0.259407407
185566626	0.259407407
185566786	0.259407407
185567383	0.258592593
185608605	0.258592593
185609609	0.258592593
185612384	0.258592593
185642122	0.258592593
185654787	0.286481481
185690304	0.286481481
185696404	0.286481481
185717188	0.286592593
185726464	0.260407407
185728765	0.260407407
185763772	0.234888889
185864898	0.11462963
185868832	0.10837037
185871983	0.104111111
185873332	0.104111111
186039473	0.104111111
186040517	0.104111111
186040520	0.104111111
186041276	0.104111111
186041931	0.104111111
186164053	0.097666667
186164167	0.097666667
186199447	0.097666667
186507778	0.126666667
186594510	0.100814815
186595598	0.100592593
186596840	0.100481481
186643127	0.099185185
186646221	0.099814815
186658840	0.132962963
186659466	0.132962963
186659882	0.132962963
186660523	0.132962963
186663935	0.132962963
186664085	0.132962963
186670785	0.132962963
186691903	0.132962963
186826202	0.132962963
186830731	0.138518519
186831411	0.138962963
186840496	0.147666667
186944482	0.203481481
186946412	0.213111111
186947607	0.213111111
186950881	0.213111111
187033202	0.213111111
187035214	0.213111111
187268769	0.213111111
187294585	0.213111111
187595277	0.114111111
187595563	0.113814815
187595587	0.113814815
187602445	0.113814815
187706874	0.113814815
187712282	0.11237037
187770855	0.114518519
187876796	0.126222222
187887107	0.126222222
187887565	0.126222222
187988553	0.136814815
187990844	0.136814815
188314565	0.199444444
188315753	0.199444444
188315949	0.199444444
188491437	0.153148148
188491838	0.152851852
188493329	0.152518519
188493431	0.152259259
188493854	0.150740741
188500093	0.169259259
188703595	0.173888889
188743365	0.177888889
188876179	0.193444444
189036205	0.214444444
189107447	0.222851852
189294754	0.236333333
189294777	0.236333333
189294831	0.242555556
189294989	0.242555556
189390693	0.242555556
189809055	0.242555556
189810399	0.242555556
189811718	0.242555556
189814797	0.242296296
189905893	0.246074074
190008850	0.246074074
190049310	0.246074074
190263112	0.263037037
190336093	0.263037037
190372771	0.263037037
190372843	0.263037037
190406071	0.270074074
190611189	0.251481481
190679052	0.251481481
190679094	0.251481481
190681640	0.251481481
190862812	0.251481481
190878389	0.251481481
190878680	0.251481481
190969569	0.251481481
191112085	0.330814815
191112645	0.331
191112687	0.331
191112841	0.330962963
191113900	0.330777778
191236988	0.302777778
191264515	0.27262963
191296191	0.277555556
191356336	0.264481481
191364370	0.264481481
191579549	0.203962963
191633946	0.196703704
191641015	0.196
191767453	0.18962963
191871852	0.18962963
191873980	0.189444444
191955328	0.179814815
192105063	0.157740741
192205458	0.142407407
192205532	0.142407407
192219130	0.140185185
192232539	0.137740741
192245547	0.136296296
192260390	0.133407407
192323538	0.121703704
192376295	0.121074074
192457074	0.122518519
192581480	0.121814815
192661450	0.113444444
192696360	0.109111111
192729502	0.107296296
192815334	0.10237037
193151271	0.088037037
193156989	0.087703704
193226797	0.079925926
193345927	0.079925926
193348485	0.079925926
193350400	0.079925926
193350665	0.079925926
193352071	0.079925926
193352134	0.079925926
193352843	0.079925926
193356951	0.079925926
193609387	0.079925926
193609494	0.079925926
193611848	0.079925926
193736944	0.079925926
193738188	0.079925926
193738234	0.079925926
193738347	0.079925926
193747558	0.079925926
193747590	0.079925926
193759094	0.079925926
193760869	0.079925926
193766453	0.079925926
193892648	0.094851852
193998611	0.103185185
194011154	0.103703704
194060762	0.106148148
194106587	0.10737037
194113461	0.10737037
194216711	0.106148148
194341420	0.106148148
194519476	0.106148148
194606291	0.106148148
194610012	0.106148148
194765741	0.106148148
194840801	0.106148148
194846271	0.106148148
194883078	0.106148148
194912210	0.106148148
194978215	0.106148148
195011397	0.248888889
195011403	0.248888889
195022927	0.253925926
195026470	0.255148148
195057695	0.276296296
195193926	0.533888889
195196239	0.538925926
195196406	0.538925926
195203526	0.538925926
195218266	0.538925926
195327220	0.538925926
195356433	0.538925926
195379418	0.538925926
195379743	0.538925926
195379896	0.538925926
195380023	0.538925926
195538079	0.538925926
195538961	0.538925926
195545334	0.538925926
195548603	0.538925926
195621827	0.538925926
195623450	0.538925926
195623462	0.538925926
195623741	0.538925926
195623795	0.538925926
195623989	0.538925926
195626758	0.538925926
195754416	0.538925926
195786566	0.538925926
195793706	0.538925926
195798557	0.538925926
195799765	0.538925926
195962974	0.538925926
196245605	0.538925926
196370703	0.538925926
196370737	0.538925926
196461169	0.538925926
196821270	0.538925926
196928187	0.538925926
196929558	0.538925926
196930705	0.538925926
196931260	0.538925926
196931532	0.538925926
196977445	0.265074074
196977485	0.265074074
196985644	0.265074074
197049661	0.265074074
197052990	0.265074074
197072849	0.265074074
197074154	0.265074074
197152057	0.265074074
197363304	0.265074074
197367776	0.265074074
197388886	0.261222222
197525934	0.23362963
197527307	0.233333333
197674995	0.200740741
197710757	0.194111111
197714381	0.192777778
197716764	0.191925926
197816542	0.169592593
198078892	0.099185185
198112958	0.099185185
198116787	0.099185185
198131913	0.046
198132002	0.046
198132291	0.046
198149725	0.046
198153068	0.046
198183593	0.046
198329294	0.046
198370077	0.046
198388578	0.041555556
198412320	0.031074074
198770160	0.031074074
198773209	0.031074074
198775291	0.031074074
198802031	0.031074074
198811681	0.031074074
198923294	0.031074074
198929974	0.031074074
198929997	0.031074074
198930034	0.031074074
198998847	0.041518519
199035607	0.028555556
199074077	0.011666667
199074199	0.011666667
199074507	0.011666667
199076305	0.01137037
199076697	0.01137037
199077105	0.01137037
199079008	0.011555556
199167311	0.018592593
199169073	0.018740741
199171557	0.019148148
199180693	0.022111111
199216805	0.037037037
199217501	0.037037037
199278350	0.054555556
199278901	0.054259259
199278965	0.054259259
199279708	0.054259259
199292840	0.054259259
199547130	0.054259259
199597664	0.054259259
199712123	0.083222222
199729322	0.083222222
199784925	0.083222222
199788043	0.084666667
199798839	0.091222222
199936446	0.174740741
199936505	0.174740741
199937101	0.174740741
199937118	0.174740741
199937228	0.174740741
199937530	0.174740741
199946710	0.174740741
199959357	0.174740741
200033452	0.174740741
200057833	0.174740741
200161363	0.174740741
200185673	0.174740741
200185698	0.174740741
200189507	0.174740741
200365785	0.174740741
200367980	0.174740741
200368158	0.174740741
200527666	0.174740741
200534876	0.174740741
200538700	0.174740741
200539191	0.174740741
200539283	0.174740741
200540299	0.174740741
200703228	0.174740741
200706337	0.173740741
200739785	0.161740741
200841817	0.121185185
200842523	0.121148148
200843907	0.120777778
200872534	0.130074074
200874509	0.130666667
200964013	0.141481481
200965147	0.141481481
201082850	0.164814815
201110345	0.170555556
201123036	0.178037037
201236558	0.202185185
201361100	0.202185185
201365689	0.202185185
201460267	0.202185185
201465541	0.202185185
201479074	0.202185185
201545856	0.202185185
201547078	0.202185185
201643741	0.202185185
201733182	0.202185185
201747411	0.202185185
201753594	0.202185185
201789732	0.202185185
201887719	0.202185185
202046968	0.202185185
202073021	0.202185185
202073088	0.202185185
202075058	0.202185185
202279305	0.107592593
202522467	0.100666667
202589272	0.097925926
202762143	0.090925926
203098232	0.081888889
203098582	0.081888889
203129406	0.081296296
203223297	0.079
203233233	0.078481481
203283970	0.07737037
203285532	0.07737037
203461060	0.076925926
203482670	0.077111111
203536502	0.077518519
203649473	0.077851852
203690065	0.077703704
203817172	0.076555556
203936765	0.075148148
204208849	0.098407407
204295801	0.099888889
204340070	0.099888889
204341187	0.099888889
204343009	0.099888889
204343542	0.099888889
204347669	0.099888889
204349864	0.099888889
204371573	0.099888889
204371641	0.099888889
204376294	0.099888889
204416923	0.099888889
204417061	0.099888889
204599348	0.099888889
204600091	0.099888889
204600107	0.099888889
204601039	0.099888889
204668132	0.078777778
204697230	0.078777778
204713345	0.078777778
204755835	0.078777778
204852540	0.078777778
204860243	0.078777778
204860949	0.079111111
204861025	0.079111111
204962196	0.075851852
204967731	0.073740741
205145277	0.010333333
205145525	0.010333333
205180823	0.010333333
205195020	0.010555556
205308359	0.011333333
205376489	0.011592593
205376547	0.011592593
205412539	0.011814815
205413374	0.011814815
205425511	0.011814815
205663186	0.011703704
205776954	0.012
205966764	0.018703704
205974778	0.018962963
205978188	0.019074074
206080432	0.022851852
206080637	0.022851852
206080690	0.022851852
206367586	0.068185185
206458354	0.072259259
206552423	0.076148148
206669469	0.076962963
206955008	0.080148148
207083183	0.080703704
207160854	0.080962963
207189905	0.080962963
207189930	0.080962963
207190010	0.080962963
207264189	0.081814815
207265489	0.081814815
207265596	0.081814815
207282733	0.081814815
207411637	0.081814815
207444089	0.081814815
207531220	0.085259259
207531321	0.085259259
207563546	0.091555556
207565516	0.092
207855477	0.152814815
207856784	0.153
207859632	0.153333333
207949205	0.161518519
207977972	0.169444444
207978061	0.169444444
208099922	0.216074074
208244839	0.247925926
208247098	0.248481481
208250731	0.248740741
208396195	0.255592593
208396450	0.255592593
208396741	0.255592593
208402180	0.255518519
208413654	0.255296296
208413951	0.255296296
208486098	0.249666667
208593389	0.226444444
208593826	0.226444444
208594051	0.225666667
208811309	0.159148148
208875413	0.138185185
209020228	0.073814815
209072757	0.06037037
209225610	0.059259259
209229971	0.059592593
209253299	0.061259259
209254601	0.061296296
209259453	0.061148148
209387901	0.061148148
209389850	0.061148148
209423447	0.061148148
209454696	0.061148148
209470107	0.061148148
209613555	0.059259259
209613581	0.059259259
209798113	0.058
209798220	0.058
209800055	0.058
209800191	0.058
209800213	0.058
209803357	0.058
209807721	0.058
209976152	0.058
210108845	0.069518519
210138924	0.071814815
210157708	0.071814815
210243373	0.071814815
210389724	0.071814815
210503062	0.076814815
210690455	0.078111111
210872805	0.073148148
210882478	0.072703704
211077993	0.061444444
211083295	0.060814815
211083395	0.060814815
211084476	0.060592593
211084759	0.060592593
211084906	0.060592593
211155497	0.072148148
211157927	0.072481481
211167685	0.077111111
211190197	0.087962963
211196924	0.094185185
211196956	0.094185185
211197113	0.094185185
211197405	0.094814815
211197476	0.094814815
211290273	0.127962963
211291109	0.128185185
211297764	0.129777778
211481615	0.129777778
211650138	0.158851852
212042926	0.204481481
212042949	0.204481481
212043051	0.204481481
212043161	0.204481481
212142654	0.204481481
212161871	0.204481481
212162627	0.204481481
212163853	0.204481481
212219036	0.204481481
212219622	0.204481481
212220215	0.204481481
212220550	0.204481481
212221033	0.204481481
212221142	0.204481481
212221143	0.204481481
212314252	0.204481481
212316075	0.204481481
212317261	0.204481481
212320657	0.204481481
212323329	0.204481481
212323582	0.204481481
212332183	0.204481481
212597324	0.336
212727348	0.525851852
212747880	0.525851852
212893591	0.525851852
212894378	0.525851852
212894632	0.525851852
213036632	0.525851852
213037838	0.525851852
213037936	0.525851852
213038165	0.525851852
213210767	0.525851852
213217588	0.525851852
213262493	0.525851852
213766797	0.525851852
213769875	0.525851852
213772236	0.525851852
213772709	0.525851852
213772860	0.525851852
213775978	0.525851852
213776237	0.525851852
213777588	0.525851852
213778992	0.525851852
213961911	0.525851852
214034559	0.525851852
214241760	0.525851852
214241961	0.525851852
214379882	0.525851852
214380180	0.525851852
214504400	0.525851852
214507815	0.525851852
214509322	0.525851852
214512073	0.525851852
214526664	0.525851852
214538934	0.525851852
214539168	0.525851852
214539402	0.525851852
214545212	0.561333333
214548383	0.546703704
214548953	0.546703704
214743144	0.546703704
214746952	0.546703704
214905226	0.546703704
214908967	0.546703704
214911222	0.529148148
215114282	0.255777778
215230727	0.255777778
215234701	0.255777778
215266446	0.255777778
215267112	0.255777778
215267415	0.255777778
215271063	0.255777778
215385635	0.255777778
215400346	0.255777778
215436251	0.255777778
215440950	0.255777778
215579788	0.255777778
215580738	0.257444444
215686126	0.304
215715252	0.311518519
215768665	0.319444444
215996510	0.223925926
215996565	0.223925926
216002165	0.214962963
216203585	0.214962963
216242978	0.214962963
216243183	0.214962963
216243268	0.214962963
216243864	0.214962963
216244056	0.214962963
216244317	0.214962963
216356185	0.214962963
216368472	0.214962963
216371271	0.149666667
216519339	0.129407407
216608367	0.119925926
216707012	0.100888889
216707624	0.100888889
216812264	0.082703704
217022054	0.079962963
217022786	0.079962963
217085296	0.079962963
217096665	0.079962963
217098063	0.079962963
217138383	0.079962963
217369219	0.077962963
217522596	0.018740741
217592617	0.018740741
217592810	0.018740741
217593744	0.018740741
217595025	0.018740741
217595942	0.018740741
217596331	0.018740741
217596593	0.018740741
217649547	0.018740741
217676797	0.018740741
217679692	0.018740741
217912102	0.018740741
217914363	0.018740741
217923751	0.018740741
218138904	0.045444444
218138963	0.045444444
218157121	0.047851852
218321161	0.060888889
218668384	0.074444444
218738851	0.074444444
218773598	0.074444444
218786927	0.074444444
218824909	0.074444444
218846053	0.074444444
218940880	0.091740741
219145327	0.11037037
219145633	0.11037037
219146917	0.110481481
219147127	0.110481481
219484937	0.244259259
219493793	0.244259259
219521290	0.244259259
219585201	0.244259259
219595759	0.244259259
219707135	0.244259259
219779429	0.244259259
219954267	0.244259259
219993873	0.244259259
219994707	0.424296296
219995130	0.424296296
219995821	0.424296296
220005314	0.424296296
220086621	0.424296296
220089780	0.424296296
220090477	0.424296296
220091190	0.424296296
220091274	0.424296296
220092624	0.424296296
220271516	0.424296296
220338198	0.424296296
220482138	0.424296296
220509573	0.554222222
220606704	0.42562963
220613212	0.42562963
220655064	0.42562963
220655484	0.42562963
220660215	0.42562963
220766781	0.42562963
220807111	0.42562963
220869514	0.42562963
220900033	0.42562963
220906860	0.42562963
220918275	0.42562963
220938988	0.42562963
220939732	0.42562963
220946746	0.42562963
221049775	0.42562963
221070969	0.42562963
221074689	0.42562963
221085702	0.42562963
221096525	0.42562963
221219469	0.42562963
221295070	0.42562963
221296181	0.42562963
221299603	0.42562963
221299651	0.42562963
221300304	0.42562963
221300914	0.42562963
221451806	0.42562963
221465424	0.42562963
221465504	0.42562963
221512826	0.42562963
221523463	0.42562963
221714957	0.42562963
221735701	0.42562963
221764136	0.42562963
221892565	0.42562963
221899737	0.401592593
221899775	0.401592593
221987055	0.367185185
221987268	0.367185185
222012958	0.359037037
222074857	0.345037037
222687903	0.293962963
222688219	0.293962963
222688330	0.293962963
222712371	0.293962963
222715948	0.293962963
222742519	0.293962963
222742761	0.293962963
222798036	0.293962963
222808699	0.293962963
222809247	0.293962963
222831174	0.293962963
222831310	0.293962963
222832803	0.293962963
222900008	0.293962963
222954253	0.293962963
222958478	0.293962963
222960416	0.293962963
223107439	0.284111111
223107502	0.284111111
223211848	0.267555556
223437866	0.292111111
223465406	0.292111111
223465474	0.292111111
223513531	0.292111111
223514720	0.292111111
223598789	0.292111111
223663358	0.292111111
223667408	0.292111111
223826248	0.292111111
223873631	0.292111111
223874848	0.292111111
224036660	0.292111111
224036678	0.292111111
224036763	0.292111111
224036845	0.292111111
224037126	0.292111111
224038222	0.293037037
224048401	0.298925926
224072440	0.294703704
224073137	0.310592593
224236526	0.310592593
224236909	0.310592593
224237122	0.310592593
224307799	0.312333333
224725208	0.257777778
224730780	0.175444444
224879721	0.175444444
224910327	0.137407407
224910595	0.137407407
224911205	0.137407407
224912364	0.137407407
224954439	0.137407407
224955107	0.137407407
224957155	0.137407407
225010211	0.099851852
225021519	0.099851852
225021965	0.099851852
225070551	0.099851852
225074226	0.099851852
225262574	0.099851852
225262666	0.099851852
225269023	0.099851852
225269390	0.099851852
225424907	0.099851852
225518724	0.099851852
225570280	0.099851852
225686453	0.151481481
225727858	0.167740741
225727912	0.167740741
225728051	0.167740741
225728511	0.167740741
225731638	0.167740741
225731862	0.167740741
225731953	0.167740741
225731989	0.167740741
225732113	0.167740741
225732497	0.167740741
225854988	0.205925926
225992853	0.205925926
226068446	0.266
226268349	0.323925926
226619845	0.396888889
226676085	0.431962963
226718863	0.480407407
226718892	0.480407407
226718962	0.480407407
226719027	0.480407407
226790863	0.480407407
226941216	0.480407407
226941361	0.480407407
226941441	0.480407407
226945855	0.480407407
227101967	0.480407407
227110064	0.480407407
227110871	0.480407407
227208891	0.480407407
227209344	0.480407407
227209956	0.480407407
227211552	0.480407407
227214814	0.480407407
227275648	0.480407407
227275696	0.480407407
227554408	0.480407407
227621930	0.480407407
227660682	0.480407407
227717716	0.480407407
227735318	0.480407407
227737084	0.480407407
227756315	0.480407407
227756694	0.480407407
227888749	0.480407407
227888955	0.483481481
227889791	0.484592593
227889984	0.484518519
228012556	0.37937037
228013862	0.37937037
228030307	0.37937037
228032361	0.37937037
228033802	0.37962963
228554291	0.331592593
228623241	0.331592593
228627524	0.306740741
228632475	0.306740741
228662111	0.306740741
228662377	0.306740741
228812179	0.312222222
229034519	0.306185185
229171827	0.306185185
229178138	0.306185185
229180300	0.306185185
229180335	0.306185185
229180391	0.306185185
229181144	0.306185185
229342112	0.294333333
229342811	0.289814815
229344081	0.289814815
229351705	0.271296296
229405483	0.271296296
229409818	0.271296296
229410313	0.271296296
229502803	0.271296296
229507342	0.271296296
229537540	0.259481481
229819437	0.259481481
229902187	0.259481481
229902592	0.259481481
229975113	0.259481481
230183391	0.259481481
230192954	0.179481481
230213027	0.179481481
230213518	0.179481481
230216920	0.179481481
230349213	0.061481481
230351250	0.057555556
230366147	0.057555556
230397245	0.057555556
230397483	0.057555556
230483488	0.057555556
230483943	0.057555556
230588533	0.07362963
230800298	0.099703704
230800361	0.099703704
230885580	0.108296296
231035991	0.125111111
231147748	0.135851852
231148758	0.135851852
231214453	0.135851852
231235555	0.135851852
231235569	0.135851852
231235625	0.135851852
231328813	0.157888889
231329335	0.157888889
231403290	0.151259259
231406733	0.150296296
231406853	0.150296296
231411820	0.148111111
231412099	0.147518519
231414297	0.147518519
231414384	0.147518519
231421524	0.147518519
231421620	0.147518519
231481030	0.147518519
231481107	0.147518519
231481152	0.147518519
231508537	0.297888889
231622297	0.243259259
231731120	0.243259259
231732071	0.243259259
231736329	0.242481481
231738027	0.242148148
231902965	0.202518519
231974950	0.200185185
232001508	0.198592593
232025507	0.19662963
232139827	0.196259259
232606014	0.21237037
232940688	0.178518519
232940724	0.178518519
232940781	0.178518519
232943486	0.184962963
232944077	0.185037037
233005187	0.173851852
233024410	0.177259259
233120915	0.188259259
233121674	0.188259259
233125600	0.188259259
233204685	0.25837037
233207534	0.25837037
233208268	0.25837037
233220369	0.25837037
233221062	0.25837037
233223656	0.25837037
233223800	0.25837037
233223813	0.25837037
233254349	0.25837037
233257392	0.25837037
233268189	0.25837037
233539118	0.240814815
233541810	0.240814815
233626557	0.199333333
233627714	0.199333333
233629414	0.199333333
233762327	0.199333333
233776498	0.199333333
233797912	0.134518519
233800696	0.123592593
233811032	0.123592593
233822014	0.123592593
233823667	0.123592593
233828118	0.123592593
233845288	0.123592593
233845341	0.123592593
233845381	0.123592593
233855853	0.123592593
233871901	0.122185185
233990079	0.149814815
233990151	0.149814815
233994679	0.151148148
234117546	0.32762963
234117739	0.328074074
234119003	0.33037037
234119124	0.330666667
234120112	0.333777778
234188216	0.333777778
234328611	0.333777778
234328810	0.333777778
234339022	0.333777778
234339193	0.335703704
234356943	0.392407407
234400623	0.36562963
234405695	0.335925926
234424114	0.382962963
234427137	0.375703704
234500747	0.359407407
234567498	0.270222222
234571270	0.270888889
234683232	0.268666667
234687353	0.261777778
234713303	0.178
234730302	0.178
234730320	0.178
234730674	0.178
234791216	0.190851852
234820975	0.196074074
234825352	0.197925926
234828089	0.211666667
234874615	0.211962963
234904406	0.211148148
234912508	0.211037037
235081646	0.196962963
235086024	0.197851852
235161956	0.286074074
235162083	0.286074074
235165782	0.286074074
235165898	0.286074074
235202974	0.286074074
235209943	0.286074074
235230043	0.320037037
235267930	0.439333333
235274655	0.439333333
235275374	0.439333333
235298881	0.439333333
235324916	0.439333333
235337214	0.439333333
235393829	0.439333333
235396233	0.439333333
235400598	0.439333333
235403614	0.439333333
235447529	0.439333333
235724414	0.267962963
235724424	0.267962963
235724555	0.267518519
235724825	0.266555556
235725029	0.266296296
235725251	0.266666667
235727057	0.266962963
235727670	0.266962963
235736173	0.265777778
235746692	0.273407407
235761977	0.283851852
236083228	0.444
236088093	0.446481481
236110677	0.455222222
236114204	0.455222222
236169120	0.525888889
236169590	0.525888889
236171244	0.525888889
236171662	0.525888889
236171777	0.525888889
236173391	0.525888889
236185083	0.525888889
236185128	0.525888889
236214229	0.525888889
236214287	0.525888889
236215909	0.525888889
236216085	0.525888889
236372816	0.525888889
236384480	0.379962963
236407572	0.364111111
236472441	0.395703704
236473210	0.395888889
236551569	0.400111111
236558312	0.400111111
236569763	0.204518519
236673057	0.190185185
236694449	0.189925926
236727088	0.187740741
236756172	0.181851852
236858667	0.177592593
236879938	0.174
236882389	0.174222222
236884388	0.174259259
236895654	0.174888889
236954097	0.191518519
236965899	0.160259259
236968716	0.165148148
237032134	0.095888889
237033434	0.095
237034276	0.095037037
237041732	0.12162963
237041783	0.12162963
237136783	0.332777778
237142280	0.336777778
237259623	0.392259259
237268017	0.39262963
237269999	0.39262963
237317789	0.39262963
237321034	0.39262963
237322808	0.39262963
237390630	0.39262963
237390885	0.39262963
237391332	0.39262963
237391404	0.39262963
237391487	0.39262963
237391509	0.39262963
237391893	0.39262963
237441336	0.39262963
237442164	0.39262963
237442689	0.39262963
237451938	0.340444444
237453178	0.340444444
237453761	0.340444444
237454196	0.340444444
237457650	0.340444444
237485865	0.340444444
237485954	0.340444444
237498281	0.340444444
237508697	0.309962963
237509462	0.304
237518616	0.371074074
237523122	0.371074074
237599972	0.292481481
237610924	0.256851852
237618127	0.253814815
237618923	0.254925926
237683341	0.269259259
237702198	0.259703704
237704180	0.261
237711840	0.243888889
237773862	0.230518519
237775703	0.230592593
237776709	0.230592593
237909331	0.230592593
237951359	0.230592593
237954153	0.230592593
237954303	0.230592593
238007847	0.311148148
238054564	0.36837037
238054790	0.36837037
238057060	0.36837037
238057957	0.36837037
238167359	0.394814815
238224629	0.390740741
238224697	0.390740741
238278327	0.271555556
238279154	0.271555556
238298334	0.261592593
238298929	0.261592593
238304221	0.257185185
238304407	0.257185185
238304794	0.257185185
238320489	0.257185185
238320876	0.257185185
238326005	0.257851852
238362623	0.258888889
238362957	0.258888889
238374755	0.258888889
238422935	0.323777778
238423057	0.323777778
238429636	0.323777778
238429934	0.323777778
238431694	0.323777778
238432440	0.323777778
238437442	0.323777778
238464667	0.396111111
238468372	0.396111111
238471126	0.396111111
238471954	0.396111111
238740712	0.236518519
238744412	0.229074074
238745058	0.229074074
238756574	0.229074074
238758660	0.229074074
238764383	0.253777778
238932203	0.253777778
238953378	0.319740741
238955486	0.319740741
238963086	0.319740741
238986146	0.294703704
238987577	0.294703704
238991842	0.294703704
238998536	0.284444444
239076507	0.395185185
239083106	0.394777778
239094955	0.369333333
239099536	0.369333333
239141481	0.370037037
239153867	0.372777778
239206243	0.371703704
239209522	0.372148148
239214653	0.362333333
239215307	0.362333333
239219918	0.362333333
239370397	0.300925926
239370683	0.300925926
239370924	0.300925926
239408316	0.295259259
239409709	0.295259259
239416923	0.344925926
239423979	0.359925926
239429638	0.370555556
239487615	0.373666667
239509928	0.373666667
239510651	0.373666667
239623639	0.373666667
239628761	0.373666667
239641369	0.347111111
239682808	0.244592593
239686838	0.232407407
239686844	0.232407407
239686901	0.232407407
239686959	0.232407407
239690748	0.232407407
239702473	0.232407407
239783990	0.326814815
239784156	0.327148148
239803120	0.329222222
239803242	0.329333333
239937010	0.361074074
240038128	0.369962963
240044652	0.370851852
240106598	0.409666667
240116608	0.409666667
240227508	0.409666667
240245730	0.344148148
240252054	0.344148148
240336675	0.322555556
240414411	0.35437037
240415965	0.355666667
240450066	0.377666667
240456906	0.383333333
240457617	0.383740741
240457744	0.383740741
240460713	0.388148148
240460743	0.388148148
240463062	0.389296296
240463135	0.389333333
240464336	0.390037037
240466944	0.391222222
240522833	0.414148148
240524176	0.418814815
240524320	0.418814815
240525885	0.418814815
240525963	0.418814815
240738528	0.418814815
240748156	0.418814815
240751240	0.418814815
240811859	0.418814815
240839737	0.418814815
240839874	0.418814815
240840013	0.418814815
241030833	0.418814815
241048278	0.418814815
241240700	0.418814815
241322382	0.418814815
